computer 1,computer 2
199.2999999821186,0.9000000059604645
146.59999999403954,3.300000011920929
143.69999998807907,2.300000011920929
147.09999999403954,2.300000011920929
140.7999999821186,4.200000017881393
176.09999999403954,5.9000000059604645
145.7000000178814,2.5
119.09999999403954,2.9000000059604645
133.90000000596046,2.9000000059604645
119.7999999821186,3.600000023841858
137.39999997615814,3.4000000059604645
118.5,3.300000011920929
134.5,2.199999988079071
125.5,2.300000011920929
110.09999999403954,2.4000000059604645
122.60000002384186,11.799999982118607
116.59999999403954,4.5
111.5,5.100000023841858
102.69999998807907,3.0999999940395355
81.80000001192093,5.199999988079071
112.80000001192093,4.699999988079071
119.5,5.100000023841858
108,5.5999999940395355
90.59999999403954,5.699999988079071
105.60000002384186,5.399999976158142
88.5,3.800000011920929
82.19999998807907,3.7000000178813934
80.90000000596046,4.799999982118607
88.09999999403954,4.200000017881393
89.40000000596046,3.5
65.59999999403954,6.199999988079071
86.09999999403954,6.600000023841858
73.5,7.199999988079071
64,7.4000000059604645
71.90000000596046,3.899999976158142
65.7000000178814,5.699999988079071
75.80000001192093,3.5999999940395355
65.5,6.4000000059604645
56,4
63.099999994039536,6.9000000059604645
58.80000001192093,6
63,6.699999988079071
60.30000001192093,3.5999999940395355
54.099999994039536,7.200000017881393
58.5,4.5999999940395355
46.70000001788139,6.0999999940395355
38.5,3.699999988079071
42.80000001192093,6.4000000059604645
51.599999994039536,4.4000000059604645
42.599999994039536,6
51.30000001192093,8.099999994039536
48.099999994039536,6.4000000059604645
34,6.5
45.70000001788139,5
40.19999998807907,1.4000000059604645
39.099999994039536,6.9000000059604645
38.20000001788139,4.199999988079071
28.099999994039536,7.200000017881393
30,7.299999982118607
31.599999994039536,5.9000000059604645
30.30000001192093,4.5
31.099999994039536,6.5999999940395355
31.30000001192093,8
34,8.099999994039536
28.30000001192093,8.400000005960464
23.400000005960464,4.799999982118607
30.200000017881393,6.5
21.69999998807907,8.699999988079071
21.400000005960464,7.700000017881393
21.30000001192093,4.899999976158142
21.400000005960464,7.9000000059604645
22.30000001192093,7.899999976158142
22.80000001192093,5.800000011920929
17.599999994039536,6.5
20.400000005960464,7.199999988079071
19.100000023841858,4.799999982118607
15.800000011920929,5.799999982118607
15,8.800000011920929
16.200000017881393,8.899999976158142
15.899999976158142,8.700000017881393
11.900000005960464,9.799999982118607
12.700000017881393,9.400000005960464
13.199999988079071,5
10.800000011920929,9.900000005960464
11.699999988079071,9.599999994039536
9.400000005960464,2.5999999940395355
6.4000000059604645,2.300000011920929
5.5999999940395355,0.5999999940395355
4.600000023841858,8.099999994039536
7.0999999940395355,9.900000005960464
7.199999988079071,9.100000023841858
6.399999976158142,7.100000023841858
5.799999982118607,8.900000005960464
5.800000011920929,8.599999994039536
3.699999988079071,8.900000005960464
4.5,6.9000000059604645
2.199999988079071,4.4000000059604645
1.9000000059604645,6
1.699999988079071,4
1.4000000059604645,3.9000000059604645
1.199999988079071,5.5999999940395355
1.100000023841858,3.399999976158142
0.9000000059604645,3.300000011920929
0.699999988079071,4.300000011920929
1.0999999940395355,5.300000011920929
0.7999999821186066,3.7000000178813934
0.19999998807907104,2.300000011920929
0.29999998211860657,1.800000011920929
0.09999999403953552,1.5999999940395355
0.10000002384185791,2.2999999821186066
0.09999999403953552,2
0,1.300000011920929
0.19999998807907104,
147.90000000596046,0.20000001788139343
135.59999999403954,1.4000000059604645
124.2999999821186,1
117.60000002384186,2.0999999940395355
124.09999999403954,1.699999988079071
120.60000002384186,2.2999999821186066
108.2000000178814,2.5
110,1.7999999821186066
118.80000001192093,1.9000000059604645
114.69999998807907,2.5
106.7000000178814,1.7999999821186066
105.80000001192093,3.2999999821186066
109.5,3.7000000178813934
114.5,3.4000000059604645
112.69999998807907,0.800000011920929
95.5,5.9000000059604645
91.19999998807907,3.4000000059604645
99.69999998807907,4.700000017881393
109.7999999821186,2.7000000178813934
96.09999999403954,5
98.5,4.800000011920929
94.2999999821186,4.9000000059604645
85.90000000596046,2.9000000059604645
82.30000001192093,5.299999982118607
91.80000001192093,5.5
85.7999999821186,5.800000011920929
95.40000000596046,4.9000000059604645
84.5,5.300000011920929
86,5.0999999940395355
88.90000000596046,6.5
80.2999999821186,4.700000017881393
72.19999998807907,3.800000011920929
72.09999999403954,4
69,7.100000023841858
83.59999999403954,5.5999999940395355
75.2000000178814,5.399999976158142
69.90000000596046,1.9000000059604645
48.70000001788139,9.399999976158142
61.80000001192093,5
52.900000005960464,4.9000000059604645
63.19999998807907,4.800000011920929
62.79999998211861,6.5
44.60000002384186,3.5999999940395355
42.099999994039536,6.0999999940395355
60.900000005960464,6.4000000059604645
50.099999994039536,6.4000000059604645
46.099999994039536,6.5999999940395355
54.20000001788139,3.899999976158142
40.20000001788139,7.0999999940395355
40.69999998807907,6.800000011920929
52.099999994039536,6.800000011920929
46.79999998211861,5.700000017881393
46.599999994039536,4.0999999940395355
38.20000001788139,6.899999976158142
43.89999997615814,2.4000000059604645
38.5,6.800000011920929
31.5,7.5999999940395355
30.80000001192093,7.0999999940395355
31.599999994039536,5.800000011920929
27.69999998807907,7.5999999940395355
33.20000001788139,4.4000000059604645
30.19999998807907,4.5
34.099999994039536,7.800000011920929
25.400000005960464,8.099999994039536
26.400000005960464,8.099999994039536
24.80000001192093,7.299999982118607
25.600000023841858,6.5
29.099999994039536,8.900000005960464
27.69999998807907,8.800000011920929
19.599999994039536,5.4000000059604645
18.5,8.5
22.200000017881393,5.899999976158142
17.100000023841858,4.899999976158142
12.900000005960464,5
13.599999994039536,7.0999999940395355
14.599999994039536,2.800000011920929
17.5,5.799999982118607
11,8.099999994039536
16.80000001192093,8.800000011920929
15.799999982118607,8.700000017881393
14.5,7.9000000059604645
10.099999994039536,9.299999982118607
9.800000011920929,6.300000011920929
11.099999994039536,9.900000005960464
11.599999994039536,9.799999982118607
10.100000023841858,3.7999999821186066
7.4000000059604645,1.199999988079071
8.5,1.100000023841858
7.5,8
4.299999982118607,5.5
6.4000000059604645,9.700000017881393
6,9.799999982118607
4.800000011920929,5.199999988079071
4.4000000059604645,7.5
2.5999999940395355,5.5
4.600000023841858,6.5
2.0999999940395355,6.800000011920929
3.699999988079071,5.800000011920929
2.199999988079071,6.5
1.800000011920929,6.800000011920929
2.5,6.4000000059604645
2,5.5
1.5999999940395355,3.4000000059604645
0.5999999940395355,3
0.9000000059604645,5.199999988079071
0.800000011920929,2.5999999940395355
0.4000000059604645,2
0.29999998211860657,1.800000011920929
0.19999998807907104,1.5
0.10000002384185791,1.2999999821186066
0.09999999403953552,1.2000000178813934
0.09999999403953552,0.5999999940395355
0,
169.40000000596046,0.30000001192092896
126,1.2999999821186066
150.30000001192093,1.199999988079071
120.7000000178814,1.0999999940395355
136.80000001192093,1.2999999821186066
131.59999999403954,1.2000000178813934
111.09999999403954,1.4000000059604645
134.59999999403954,1.5999999940395355
122.90000000596046,2.300000011920929
126.59999999403954,2.4000000059604645
121.09999999403954,3.300000011920929
125.09999999403954,2
90.80000001192093,3.699999988079071
101.59999999403954,4.0999999940395355
113.10000002384186,1.2999999821186066
108.7000000178814,6.199999988079071
105.19999998807907,4.200000017881393
103.40000000596046,3.2999999821186066
93.90000000596046,3.4000000059604645
100.30000001192093,5.300000011920929
93.69999998807907,2.800000011920929
93.5,3.7999999821186066
86.7000000178814,6.0999999940395355
99.19999998807907,6.0999999940395355
95,3.2000000178813934
89.5,4.5
92.40000000596046,3.5
79.19999998807907,5.700000017881393
73.69999998807907,6.300000011920929
78.7999999821186,4.899999976158142
82,5.9000000059604645
82.5,7.100000023841858
80.7999999821186,7.300000011920929
79.59999999403954,4.5
75.09999999403954,6.9000000059604645
79.80000001192093,4.5999999940395355
67.5,3.800000011920929
65.2999999821186,5.9000000059604645
71.19999998807907,5.100000023841858
62,4
62.599999994039536,4.4000000059604645
49.29999998211861,7.9000000059604645
57,3.5999999940395355
61.80000001192093,4.199999988079071
45.60000002384186,5.799999982118607
55.20000001788139,7.799999982118607
47.900000005960464,7
53.400000005960464,3.7999999821186066
46.20000001788139,6.699999988079071
47.5,4
37.80000001192093,5.699999988079071
35.10000002384186,6.799999982118607
38.30000001192093,7.5999999940395355
53.099999994039536,5.700000017881393
40.099999994039536,3.0999999940395355
32.30000001192093,6
39.30000001192093,6.799999982118607
34.10000002384186,4.5999999940395355
27.69999998807907,4.300000011920929
35.099999994039536,7.4000000059604645
27,5.0999999940395355
31.400000005960464,4.5
26.599999994039536,7.9000000059604645
23.80000001192093,4.899999976158142
29.5,6.4000000059604645
28.400000005960464,5.9000000059604645
23.900000005960464,5.4000000059604645
28.69999998807907,8.699999988079071
26.900000005960464,8.200000017881393
24.19999998807907,8.300000011920929
23.19999998807907,8.5
18,7.4000000059604645
13.900000005960464,5.4000000059604645
17.69999998807907,8.300000011920929
14.099999994039536,7.199999988079071
18,5.200000017881393
14.299999982118607,8.5
14.800000011920929,5.9000000059604645
14.5,9.799999982118607
13.100000023841858,5.199999988079071
11,9.5
12.200000017881393,8.5
13.799999982118607,4.700000017881393
7.899999976158142,7
11.100000023841858,9.799999982118607
11.099999994039536,4
9.600000023841858,2.5999999940395355
9.800000011920929,1.199999988079071
9.800000011920929,10.399999976158142
8.300000011920929,9.900000005960464
7.4000000059604645,9.300000011920929
6.899999976158142,9.800000011920929
5.9000000059604645,8.900000005960464
5.9000000059604645,8.899999976158142
4.700000017881393,4.9000000059604645
4.299999982118607,6.9000000059604645
3.699999988079071,7.700000017881393
3.5,7.5999999940395355
2.9000000059604645,6.9000000059604645
2.5,7
2.5,5.699999988079071
1.0999999940395355,3.5
0.9000000059604645,5.800000011920929
1.199999988079071,5.5
1.5,4.9000000059604645
0.800000011920929,4.5999999940395355
0.7000000178813934,4.0999999940395355
0.4000000059604645,3.2999999821186066
0.30000001192092896,2.7999999821186066
0.30000001192092896,3
0.09999999403953552,2
0,1.300000011920929
0,
155.59999999403954,0.5999999940395355
157,1.2000000178813934
156.5,2
147.59999999403954,1.2000000178813934
203.2999999821186,1.2000000178813934
127.40000000596046,1.5
143,3
144.5,3.2999999821186066
131,1.5
138.09999999403954,2.5
135.19999998807907,1.800000011920929
127.59999999403954,1.9000000059604645
105.69999998807907,2.800000011920929
116.09999999403954,3.5
138,1.300000011920929
140.59999999403954,7.5999999940395355
